978,ὀφρύς
979,νεύω
980,ἀμβρόσιος
981,χαίτη
982,ἐπιρρώομαι
983,κράς
984,ἐλελίζω
985,βουλεύω
986,διατμήγω
987,ἅλλομαι
988,βαθύς
989,αἰγλήεις
990,ἕδος
991,σφός
992,ἐναντίον
993,ἐπέρχομαι
994,ἅπας
995,ἔνθα
996,θρόνος
997,ἀγνοέω
998,συμφράζομαι
999,ἀργυρόπεζος
1000,ἀργυρόπεζα
1001,ἅλιος
1002,κερτόμιος
1003,αὖ
1004,δολομήτης
1005,κρυπτάδιος
1006,δικάζω
1007,ἐπέλπομαι
1008,χαλεπός
1009,ἐπιεικής
1010,πρότερος
1011,ἕκαστος
1012,διείρομαι
1013,μεταλλάω
1014,βοῶπις
1015,ποῖος
1016,λίαν
1017,εὔκηλος
1018,παρεῖπον
1019,ἐτήτυμος
1020,δαιμόνιος
1021,λανθάνω
1022,πράσσω
1023,ἔμπας
1024,μᾶλλον
1025,οὕτως
1026,μέλλω
1027,κάθημαι
1028,ἄαπτος
1029,ἐπιγνάμπτω
1030,Οὐρανίωνες
1031,Ἥφαιστος
1032,κλυτοτέχνης
1033,ἐπίηρα
1034,ἀνεκτός
1035,ἐριδαίνω
1036,κολῳός
1037,ἦδος
1038,νικάω
1039,παράφημι
1040,ταράσσω
1041,ἀστεροπητής
1042,στυφελίζω
1043,καθάπτω
1044,μαλακός
1045,ἴλαος
1046,ἀναίσσω
1047,ἀμφικύπελλος
1048,ὀφθαλμός
1049,θείνω
1050,ἀργαλέος
1051,ἀντιφέρω
1052,ἀλέξω
1053,μέμαα
1054,ῥίπτω
1055,τεταγών
1056,βηλός
1057,θεσπέσιος
1058,ἦμαρ
1059,καταπίπτω
1060,Λῆμνος
1061,ἔνειμι
1062,Σίντιες
1063,κομίζω
1064,μειδάω
1065,κύπελλον
1066,ἐνδέξιος
1067,οἰνοχοέω
1068,νέκταρ
1069,ἄσβεστος
1070,ἐνόρνυμι
1071,γέλως
1072,ποιπνύω
1073,πρόπας
1074,ἥλιος
1075,φόρμιγξ
1076,περικαλλής
1077,Μοῦσα
1078,ὄψ
1079,λαμπρός
1080,φάος
1081,κατακείω
1082,ἧχι
1083,περικλυτός
1084,ἀμφιγύεις
1085,ἰδυῖα
1086,πραπίδες
1087,ὕπνος
1088,χρυσόθρονος
1089,Παναχαιοί
1090,εὕδω
1091,παννύχιος
1092,γλυκερός
1093,ἀστράπτω
1094,ὄμβρος
1095,ἀθέσφατος
1096,χάλαζα
1097,νιφετός
1098,χιών
1099,παλύνω
1100,ἄρουρα
1101,στόμα
1102,πευκεδανός
1103,νειόθεν
1104,τρομέω
1105,πεδίον
1106,Τρωικός
1107,ἀθρέω
1108,θαυμάζω
1109,πυρά
1110,Ἰλιόθι
1111,αὐλός
1112,σῦριγξ
1113,ἐνοπή
1114,ὅμαδος
1115,προθέλυμνος
1116,στένω
1117,κυδάλιμος
1118,Νηλεύς
1119,μῆτις
1120,τεκταίνομαι
1121,ἀλεξίκακος
1122,ὀρθόω
1123,ἐνδύω
1124,χιτών
1125,λιπαρός
1126,πέδιλον
1127,δαφοινός
1128,ἕννυμι
1129,δέρμα
1130,λέων
1131,αἴθην
1132,ποδηνεκής
1133,ἔγχος
1134,τρόμος
1135,βλέφαρον
1136,ἐφιζάνω
1137,θρασύς
1138,παρδαλέη
1139,μετάφρενον
1140,ποικίλος
1141,στεφάνη
1142,ἀείρω
1143,χάλκειος
1144,παχύς
1145,ἀδελφός
1146,τίω
1147,δῆμος
1148,ἔντεα
1149,ἀσπάσιος
1150,βοή
1151,ἠθεῖος
1152,κορύσσω
1153,ὀτρύνω
1154,ἐπίσκοπος
1155,δυσμενής
1156,σκοπιάζω
1157,ἀμβροσίη
1158,θρασυκάρδιος
1159,κερδαλέος
1160,ἀργει~ος
1161,τρέπω
1162,Ἑκτόρεος
1163,εἵς
1164,τοσόσδε
1165,μητίομαι
1166,δηθά
1167,δολιχός
1168,ῥίμφα
1169,φύλαξ
1170,τέλος
1171,ὀπάων
1172,Μηριόνης
1173,ἐπιτρέπω
1174,κελεύω
